id,user_id,transaction_type,amount,transaction_date,description,category_id
2588,2,False,2393665.11,2025-02-22,Bioskop,11
2589,2,True,8557938.53,2024-03-10,Hadiah acara,7
2590,3,False,224115.44,2024-08-31,Kosmetik,22
2591,1,True,4516986.05,2024-03-10,Pendapatan dividen,6
2592,2,False,3233744.39,2024-01-01,Perawatan kulit,22
2593,2,False,2490696.09,2024-10-09,Listrik,18
2594,5,True,6055180.06,2023-12-20,Honor freelance,2
2595,1,True,3527501.31,2024-07-07,Uang hadiah,7
2596,3,False,4597440.69,2024-12-28,Asuransi kendaraan,19
2597,4,True,5223952.9,2025-07-01,Bonus tahunan,3
2598,4,False,1265448.76,2024-04-26,Konser musik,11
2599,3,False,1572127.65,2024-03-25,Perbaikan rumah,16
2600,5,True,2726618.87,2025-01-04,Sewa rumah,5
2601,4,True,7027161.61,2025-04-11,Hadiah lomba,7
2602,2,False,957930.59,2024-07-28,Gas,18
2603,5,False,3992172.9,2025-01-06,Seminar edukasi,15
2604,2,True,6747358.23,2025-03-27,Sewa apartemen,5
2605,3,True,4374987.61,2024-11-30,Jual elektronik,8
2606,3,False,2691668.99,2024-04-09,Pulsa telepon,23
2607,5,True,9698623.33,2024-08-29,Honor freelance,2
2608,1,True,9350251.39,2025-02-06,Sewa rumah,5
2609,5,False,1003958.18,2024-10-03,Salon,22
2610,4,False,2191489.43,2023-11-23,Hotel,24
2611,2,True,7841119.79,2023-09-04,Dividen perusahaan,6
2612,1,True,2146799.04,2025-06-26,Sewa apartemen,5
2613,4,True,1088704.88,2025-04-23,Gaji kantor,1
2614,3,True,3074394.99,2025-04-02,Keuntungan investasi,4
2615,5,False,4205432.3,2023-08-16,Donasi ke panti asuhan,20
2616,5,False,867493.25,2024-02-17,Perbaikan rumah,16
2617,5,False,464976.98,2025-04-12,Pemeriksaan kesehatan,14
2618,3,False,487461.46,2024-03-06,Belanja kebutuhan rumah,12
2619,2,False,4460507.04,2024-05-05,Obat-obatan,14
2620,1,True,4916739.54,2024-08-22,Pendapatan sewa,5
2621,4,True,8625539.88,2025-07-22,Pendapatan freelance,2
2622,4,False,4254426.04,2023-08-16,Peralatan olahraga,21
2623,5,False,4410213.46,2024-10-13,Kursus online,15
2624,5,True,5491289.36,2024-08-24,Gaji lembur,1
2625,4,False,731133.52,2025-03-30,Donasi ke panti asuhan,20
2626,4,True,2864178.2,2024-07-19,Hadiah acara,7
2627,4,True,9086073.44,2025-03-29,Sewa rumah,5
2628,4,False,3230931.5,2024-10-29,Peralatan rumah,16
2629,1,True,4235685.15,2024-12-07,Dividen perusahaan,6
2630,4,False,456409.92,2024-07-14,Kosmetik,22
2631,2,True,5306776.76,2024-03-04,Sewa apartemen,5
2632,5,False,4231053.71,2024-07-31,Kursus online,15
2633,1,False,3538451.7,2023-10-26,Bioskop,11
2634,5,False,1259451.68,2024-04-10,Ojek online,10
2635,4,True,8726502.28,2024-01-30,Bonus proyek,3
2636,2,False,2607334.77,2023-10-26,Obat-obatan,14
2637,5,True,3594186.93,2024-09-29,Bonus proyek,3
2638,2,True,6423709.05,2023-09-30,Penjualan saham,4
2639,1,True,5805579.92,2025-02-09,Bonus proyek,3
2640,3,False,2672950.14,2024-03-31,Tagihan listrik,13
2641,1,True,7897146.68,2023-08-14,Bonus kinerja,3
2642,5,False,1975090.32,2023-09-11,Bensin,10
2643,4,True,3177330.1,2024-08-03,Bonus kinerja,3
2644,5,False,1236486.71,2025-07-20,Pulsa telepon,23
2645,1,False,3204279.24,2023-09-30,Obat-obatan,14
2646,4,True,5146954.34,2025-06-16,Sewa rumah,5
2647,4,False,4445075.56,2025-05-16,Peralatan olahraga,21
2648,5,True,7764681.36,2024-09-13,Uang hadiah,7
2649,2,False,639936.81,2024-02-20,Tiket pesawat,24
2650,1,False,4211310.62,2025-04-02,Donasi ke panti asuhan,20
2651,4,True,4362610.74,2024-12-03,Sewa rumah,5
2652,2,False,2183332.31,2023-12-21,Seminar edukasi,15
2653,4,False,3248865.88,2024-09-01,Tagihan air,13
2654,2,True,9132973.08,2024-12-03,Dividen saham,4
2655,4,False,1864119.94,2024-11-09,Pulsa telepon,23
2656,2,False,1234376.37,2025-05-09,Bensin,10
2657,1,True,4154995.99,2025-05-23,Gaji kantor,1
2658,4,True,4192969.46,2025-02-07,Pendapatan sewa,5
2659,4,True,1609800.91,2024-02-07,Jual elektronik,8
2660,3,False,65170.36,2023-12-20,Obat-obatan,14
2661,5,True,5585560.34,2025-01-07,Gaji lembur,1
2662,3,True,4006368.38,2024-11-06,Uang hadiah,7
2663,3,False,1846157.98,2025-03-14,Gas,18
2664,1,False,2172706.8,2023-08-30,Transportasi lokal,24
2665,5,False,4993236.21,2024-08-13,Bioskop,11
2666,3,False,3659934.67,2024-04-22,Langganan data,23
2667,2,True,1838706.42,2024-05-01,Dividen saham,4
2668,4,True,3726192.62,2024-02-08,Gaji bulanan,1
2669,4,False,3999363.62,2024-10-03,Salon,22
2670,5,False,12829.24,2024-01-07,Buku pelajaran,15
2671,1,True,8083109.38,2024-11-14,Jual mobil,8
2672,2,False,580042.72,2024-11-05,Transportasi lokal,24
2673,3,False,4254463.22,2025-03-05,Sedekah,20
2674,5,False,3161307.37,2025-01-13,Asuransi kendaraan,19
2675,2,False,4032882.91,2024-03-11,Baju baru,17
2676,1,False,1647486.59,2024-05-26,Aksesoris,17
2677,4,False,265919.99,2024-05-26,Kelas fitness,21
2678,3,True,5995126.75,2024-04-03,Bonus tahunan,3
2679,4,False,3489934.8,2024-07-29,Belanja online,12
2680,4,False,2837198.62,2023-10-15,Kosmetik,22
2681,2,True,9536424.62,2023-09-29,Jual aset lainnya,8
2682,3,False,2183760.89,2023-12-28,Tiket kereta,10
2683,4,False,1675591.41,2023-11-22,Makan di restoran,9
2684,3,True,9350519.65,2025-03-17,Jual elektronik,8
2685,2,False,1439473.28,2024-01-08,Perlengkapan rumah,16
2686,3,True,6341014.37,2023-11-04,Dividen perusahaan,6
2687,1,True,2350416.23,2024-12-09,Gaji kantor,1
2688,1,False,4959267.98,2024-11-17,Tagihan listrik,13
2689,2,True,9853309.58,2025-06-18,Sewa rumah,5
2690,3,False,211744.86,2024-06-26,Konser musik,11
2691,1,True,9893662.02,2023-07-24,Honor freelance,2
2692,2,False,4122712.7,2023-11-11,Peralatan olahraga,21
2693,3,False,4160693.06,2023-12-12,Konser musik,11
2694,1,False,795396.27,2025-01-01,Aksesoris,17
2695,1,False,3448269.82,2024-08-29,Peralatan rumah,16
2696,3,False,4053251.24,2024-12-26,Hotel,24
2697,3,True,4761726.38,2024-06-04,Hadiah lomba,7
2698,3,True,2338488.26,2023-08-30,Jual mobil,8
2699,1,True,2329119.73,2023-11-30,Pendapatan freelance,2
2700,2,False,3854129.88,2024-06-15,Gas,18
2701,5,True,4918013.51,2025-05-13,Jual mobil,8
2702,5,False,4687806.63,2024-11-19,Listrik,18
2703,1,True,2723397.43,2023-09-12,Hadiah lomba,7
2704,1,False,1953899.76,2024-11-09,Sepatu,17
2705,4,False,2253565.11,2025-07-17,Asuransi kendaraan,19
2706,4,False,47119.13,2024-04-05,Obat-obatan,14
2707,4,True,2333509.97,2024-03-25,Dividen perusahaan,6
2708,5,False,4537461.41,2024-01-24,Aksesoris,17
2709,4,True,6683841.66,2024-07-09,Gaji lembur,1
2710,5,True,1941375.27,2024-02-15,Gaji lembur,1
2711,2,True,5777821.89,2025-03-19,Pendapatan sewa,5
2712,5,False,2180338.93,2023-09-02,Seminar edukasi,15
2713,4,False,2698573.34,2023-09-07,Air,18
2714,3,True,6303882.36,2024-11-20,Hadiah lomba,7
2715,4,False,4616216.68,2024-03-08,Perlengkapan rumah,16
2716,4,True,8350626.41,2025-03-08,Gaji lembur,1
2717,3,True,5776685.37,2024-03-07,Gaji bulanan,1
2718,4,True,4870096.83,2024-04-29,Gaji bulanan,1
2719,5,False,91553.58,2025-05-09,Perawatan kulit,22
2720,3,False,2488211.65,2024-02-27,Ojek online,10
2721,5,False,3900577.25,2024-08-25,Listrik,18
2722,5,False,2729865.64,2023-08-07,Obat-obatan,14
2723,4,True,9519207.03,2023-11-02,Penjualan saham,4
2724,2,False,853422.93,2025-06-10,Sepatu,17
2725,3,False,1028425.7,2024-07-28,Salon,22
2726,1,False,1554367.2,2025-07-01,Gas,18
2727,5,False,4914239.89,2023-07-27,Bioskop,11
2728,2,True,9686293.07,2024-10-28,Sewa apartemen,5
2729,3,True,5597016.38,2025-06-07,Jual elektronik,8
2730,5,True,4206331.55,2024-07-19,Proyek freelance,2
2731,2,True,5907740.09,2023-08-11,Dividen saham,4
2732,5,False,4960693.66,2023-12-20,Bioskop,11
2733,3,True,5308213.2,2024-07-17,Keuntungan investasi,4
2734,1,True,8133987.84,2023-11-07,Hadiah acara,7
2735,5,False,1069676.31,2025-04-19,Gym,21
2736,4,False,4880924.95,2024-03-12,Langganan Netflix,11
2737,4,False,1942505.25,2024-08-04,Langganan data,23
2738,2,False,2270018.0,2025-02-27,Bensin,10
2739,3,True,6838451.42,2023-07-31,Pembagian dividen,6
2740,3,False,679057.3,2025-03-23,Bioskop,11
2741,5,False,2968498.66,2024-12-11,Belanja kebutuhan rumah,12
2742,5,False,607567.69,2025-05-07,Asuransi kesehatan,19
2743,3,True,3641061.85,2023-09-18,Hadiah lomba,7
2744,3,False,3482574.81,2023-12-27,Tagihan air,13
2745,3,True,9831792.37,2024-07-30,Uang hadiah,7
2746,1,False,2040285.69,2024-05-10,Listrik,18
2747,3,True,8825543.96,2025-04-01,Honor freelance,2
2748,5,False,575737.17,2024-06-29,Sedekah,20
2749,3,False,2886292.69,2023-10-12,Pemeriksaan kesehatan,14
2750,2,True,8573204.73,2025-01-28,Pendapatan sewa,5
2751,1,False,4532533.87,2024-05-23,Gas,18
2752,1,False,1566342.06,2023-10-27,Tiket kereta,10
2753,3,True,2232024.7,2025-03-17,Gaji bulanan,1
2754,1,True,1382723.63,2024-09-11,Jual elektronik,8
2755,5,True,6317684.69,2024-04-02,Bonus kinerja,3
2756,1,True,6836371.81,2025-07-10,Bonus kinerja,3
2757,1,False,2356875.21,2025-07-18,Snack dan minuman,9
2758,2,True,9906821.63,2025-06-20,Penjualan saham,4
2759,5,False,2468337.51,2023-09-22,Buku pelajaran,15
2760,4,True,2732246.14,2024-05-18,Uang hadiah,7
2761,3,True,9196716.12,2024-04-24,Hadiah acara,7
2762,2,False,3537452.77,2025-05-17,Belanja kebutuhan rumah,12
2763,5,False,2033669.37,2024-04-08,Belanja pakaian,12
2764,2,False,4836200.07,2023-12-06,Belanja pakaian,12
2765,1,True,7703921.33,2023-10-05,Keuntungan investasi,4
2766,4,True,3488941.64,2025-03-03,Penjualan saham,4
2767,1,False,4151553.83,2024-09-19,Belanja pakaian,12
2768,1,True,2299453.3,2025-05-17,Jual aset lainnya,8
2769,1,False,4886477.53,2025-05-29,Asuransi kendaraan,19
2770,5,False,3318967.48,2023-12-20,Langganan data,23
2771,2,True,8829559.67,2024-03-28,Keuntungan investasi,4
2772,4,False,2192879.59,2023-07-27,Sepatu,17
2773,4,False,3909151.51,2024-11-04,Bensin,10
2774,5,True,1993748.37,2023-12-15,Hadiah acara,7
2775,3,True,7921482.07,2025-01-16,Hadiah acara,7
2776,1,False,1522946.49,2024-10-26,Donasi ke panti asuhan,20
2777,2,False,4198945.16,2024-04-25,Sepatu,17
2778,2,False,4524984.64,2024-03-20,Pulsa telepon,23
2779,4,True,1988419.59,2024-08-06,Bonus kinerja,3
2780,5,True,3446308.99,2025-01-02,Honor freelance,2
2781,3,False,324209.19,2024-03-27,Belanja bahan makanan,9
2782,3,True,7819632.29,2025-02-12,Keuntungan investasi,4
2783,5,False,3141321.48,2023-07-27,Pemeriksaan kesehatan,14
2784,2,False,3844780.67,2024-09-25,Asuransi jiwa,19
2785,5,True,2740772.24,2024-06-01,Jual mobil,8
2786,4,True,6275731.2,2024-09-07,Pendapatan sewa,5
2787,5,False,489488.76,2025-04-23,Sedekah,20
2788,2,False,238559.14,2024-07-23,Asuransi kendaraan,19
2789,4,False,2470821.24,2025-02-18,Asuransi kendaraan,19
2790,1,False,2830143.22,2024-03-16,Belanja pakaian,12
2791,4,False,2340743.55,2023-10-06,Seminar edukasi,15
2792,1,False,3594970.53,2024-02-28,Pulsa telepon,23
2793,2,True,3308108.85,2024-09-14,Gaji lembur,1
2794,1,False,4466582.66,2024-07-06,Pulsa telepon,23
2795,2,False,4029024.86,2025-01-23,Langganan Netflix,11
2796,2,True,5869676.27,2025-07-05,Pendapatan sewa,5
2797,1,False,4087156.43,2024-09-17,Tiket pesawat,24
2798,3,True,9323299.56,2023-07-24,Dividen saham,4
2799,4,False,3769103.67,2025-07-05,Amal jariyah,20
2800,2,True,9826344.11,2023-08-14,Honor freelance,2
2801,3,True,3107976.01,2024-01-23,Bonus tahunan,3
2802,2,False,671814.56,2023-09-24,Kursus online,15
2803,4,True,1283418.1,2024-02-18,Bonus kinerja,3
2804,3,False,4175384.51,2023-12-28,Air,18
2805,1,False,2373912.96,2024-01-15,Obat-obatan,14
2806,3,True,7159956.79,2023-11-12,Bonus proyek,3
2807,1,False,375333.01,2023-11-12,Kursus online,15
2808,4,True,3395260.91,2025-07-23,Bonus kinerja,3
2809,5,False,4433077.12,2025-03-23,Asuransi kesehatan,19
2810,5,False,4768554.34,2024-01-16,Kursus online,15
2811,5,False,1403085.19,2025-04-04,Paket internet,23
2812,2,False,989385.55,2024-08-11,Makan di restoran,9
2813,5,False,4374876.47,2025-07-04,Bioskop,11
2814,2,False,3687647.85,2023-11-16,Perlengkapan rumah,16
2815,5,False,273630.17,2025-01-25,Tagihan listrik,13
2816,2,False,4540926.28,2025-04-05,Perlengkapan rumah,16
2817,5,False,2699624.39,2024-07-05,Peralatan rumah,16
2818,5,False,1313089.56,2023-12-10,Aksesoris,17
2819,2,True,8652205.11,2023-12-14,Jual mobil,8
2820,2,False,2594595.78,2024-10-18,Langganan Netflix,11
2821,1,False,3691328.14,2024-11-06,Konser musik,11
2822,2,False,159500.99,2023-08-20,Asuransi kesehatan,19
2823,1,False,427332.65,2025-05-06,Belanja bahan makanan,9
2824,5,True,5327018.91,2024-10-15,Penjualan saham,4
2825,5,False,3939454.27,2025-04-03,Ojek online,10
2826,1,False,1571091.69,2023-11-18,Amal jariyah,20
2827,5,False,1311412.29,2025-02-01,Listrik,18
2828,2,False,1443047.17,2023-10-10,Transportasi lokal,24
2829,2,True,5512738.79,2024-06-09,Sewa apartemen,5
2830,4,False,2341890.75,2025-03-28,Salon,22
2831,1,True,8972134.94,2024-07-11,Sewa rumah,5
2832,3,True,5770316.99,2024-08-13,Sewa rumah,5
2833,5,True,2343457.53,2024-12-28,Hadiah acara,7
2834,2,False,3310006.29,2024-06-05,Sedekah,20
2835,2,False,3650702.43,2023-09-02,Kelas fitness,21
2836,4,True,3163508.71,2025-04-12,Keuntungan investasi,4
2837,5,False,3934750.88,2025-04-23,Donasi ke panti asuhan,20
2838,5,True,1546405.89,2023-11-26,Proyek freelance,2
2839,4,True,9011844.87,2023-07-29,Honor freelance,2
2840,3,False,4811138.72,2024-01-21,Aksesoris,17
2841,5,False,4403465.4,2025-01-02,Tiket pesawat,24
2842,2,True,5754891.71,2024-09-05,Penjualan saham,4
2843,3,True,2273508.6,2025-04-17,Pendapatan freelance,2
2844,3,False,2044129.65,2023-08-14,Listrik,18
2845,2,False,1847600.01,2025-01-15,Tagihan internet,13
2846,4,True,9646962.87,2023-10-16,Sewa rumah,5
2847,4,False,1465210.35,2024-08-26,Kelas fitness,21
2848,2,True,7818922.06,2024-01-31,Dividen perusahaan,6
2849,4,False,1706254.28,2024-01-31,Amal jariyah,20
2850,3,True,7017979.37,2024-08-13,Gaji kantor,1
2851,3,False,4316790.08,2025-03-04,Aksesoris,17
2852,5,False,3862464.12,2023-11-12,Snack dan minuman,9
2853,3,True,8473740.73,2024-06-27,Bonus proyek,3
2854,2,False,3371652.15,2023-08-31,Tiket kereta,10
2855,3,False,4965698.87,2024-03-24,Tiket kereta,10
2856,2,False,4848962.16,2024-02-07,Kursus online,15
2857,5,True,8951322.24,2024-08-31,Dividen perusahaan,6
2858,2,False,459387.56,2025-03-29,Belanja online,12
2859,4,False,2726445.8,2024-02-12,Belanja online,12
2860,2,False,2467979.47,2024-09-10,Buku pelajaran,15
2861,3,False,4413090.05,2023-10-10,Bensin,10
2862,1,False,3794407.79,2024-08-25,Hotel,24
2863,1,False,3896777.59,2025-01-11,Perawatan kulit,22
2864,1,True,2878331.98,2023-08-23,Bonus tahunan,3
2865,5,True,2008131.63,2025-03-26,Hadiah lomba,7
2866,5,False,3445099.51,2024-11-18,Perbaikan rumah,16
2867,4,True,8407368.32,2023-11-23,Pendapatan sewa,5
2868,4,False,1964889.44,2024-07-12,Seminar edukasi,15
2869,2,False,1563027.0,2023-11-27,Bioskop,11
2870,5,False,553192.13,2024-03-11,Air,18
2871,2,True,4086552.62,2025-03-15,Jual mobil,8
2872,2,False,981582.58,2024-01-01,Perawatan kulit,22
2873,2,False,376772.74,2024-04-30,Tagihan air,13
2874,3,True,1830022.67,2025-07-05,Proyek freelance,2
2875,3,True,9466009.52,2024-08-02,Hadiah lomba,7
2876,1,False,1195866.79,2024-10-04,Asuransi kendaraan,19
2877,4,False,2601502.88,2023-11-20,Bensin,10
2878,2,False,4694837.64,2023-09-18,Belanja bahan makanan,9
2879,5,False,1959042.8,2023-10-22,Amal jariyah,20
2880,1,True,1654114.69,2024-02-26,Jual aset lainnya,8
2881,1,False,1277594.33,2024-07-22,Kursus online,15
2882,1,False,2186839.9,2024-12-02,Obat-obatan,14
2883,4,False,3109681.54,2024-04-19,Tagihan internet,13
2884,3,False,587984.55,2025-02-10,Tiket kereta,10
2885,1,False,3903413.89,2024-05-24,Paket internet,23
2886,2,False,2043211.67,2024-03-19,Tagihan listrik,13
2887,3,False,276467.69,2024-08-06,Belanja online,12
2888,4,False,3032353.47,2024-12-24,Belanja bahan makanan,9
2889,3,False,4018399.76,2025-03-02,Konser musik,11
2890,2,False,4959551.55,2024-01-09,Langganan data,23
2891,4,False,3835476.18,2024-08-11,Perawatan kulit,22
2892,3,False,457376.87,2024-05-21,Langganan data,23
2893,2,False,2900605.11,2025-02-25,Amal jariyah,20
2894,2,True,3649667.52,2024-06-05,Honor freelance,2
2895,5,False,4766909.52,2023-11-11,Buku pelajaran,15
2896,2,False,1479213.96,2024-10-06,Peralatan rumah,16
2897,4,False,2045017.33,2023-08-16,Ojek online,10
2898,5,False,3204794.96,2024-09-23,Peralatan olahraga,21
2899,1,False,3748890.02,2025-02-18,Konsultasi dokter,14
2900,2,False,1635632.65,2025-03-31,Perlengkapan rumah,16
2901,3,False,3289723.31,2023-08-10,Tagihan internet,13
2902,3,False,4800502.48,2023-11-21,Amal jariyah,20
2903,2,False,1713285.25,2023-12-21,Perawatan kulit,22
2904,4,False,2727057.11,2024-10-10,Donasi ke panti asuhan,20
2905,3,True,6156219.49,2024-09-12,Hadiah acara,7
2906,1,False,84516.16,2024-10-02,Kursus online,15
2907,1,False,3834790.11,2024-06-09,Tagihan internet,13
2908,5,True,3267374.87,2024-04-22,Proyek freelance,2
2909,4,False,2942179.95,2024-12-26,Perbaikan rumah,16
2910,3,False,4274638.24,2024-11-24,Bensin,10
2911,2,True,6403531.97,2023-09-26,Hadiah acara,7
2912,1,True,5535093.97,2023-10-15,Hadiah lomba,7
2913,2,False,4119567.11,2023-09-11,Asuransi kesehatan,19
2914,1,True,6508608.6,2023-10-14,Gaji kantor,1
2915,3,False,4290605.72,2023-09-17,Konser musik,11
2916,4,False,4315863.5,2024-02-09,Pemeriksaan kesehatan,14
2917,5,False,3138618.6,2024-08-04,Salon,22
2918,2,False,93921.34,2024-10-17,Sepatu,17
2919,4,False,819938.3,2024-10-25,Kelas fitness,21
2920,2,False,3360253.19,2023-12-11,Perawatan kulit,22
2921,3,True,7712767.18,2025-04-24,Pendapatan freelance,2
2922,4,False,4910092.45,2025-07-09,Ojek online,10
2923,5,True,1204615.63,2025-06-13,Pendapatan sewa,5
2924,5,True,2785953.24,2024-03-17,Dividen saham,4
2925,1,False,1795815.89,2024-02-16,Asuransi kesehatan,19
2926,3,False,552479.31,2023-10-13,Kelas fitness,21
2927,4,True,7102294.27,2025-04-01,Bonus tahunan,3
2928,2,True,2969839.63,2024-03-23,Pendapatan freelance,2
2929,5,False,670457.81,2025-02-02,Asuransi kendaraan,19
2930,5,False,615108.42,2024-10-24,Gym,21
2931,1,False,1542420.26,2023-09-12,Gas,18
2932,2,False,248450.27,2024-05-20,Asuransi kendaraan,19
2933,5,True,4880437.7,2023-09-16,Pendapatan freelance,2
2934,2,False,4161682.1,2024-11-16,Sepatu,17
2935,5,True,9145385.14,2024-12-16,Bonus kinerja,3
2936,5,True,1676607.07,2025-05-08,Bonus tahunan,3
2937,1,False,520666.43,2024-04-16,Obat-obatan,14
2938,5,False,866381.91,2024-07-06,Perawatan kulit,22
2939,4,False,1176983.93,2024-03-17,Paket internet,23
2940,5,True,8632684.65,2025-01-30,Proyek freelance,2
2941,3,False,1152252.37,2023-08-16,Asuransi kendaraan,19
2942,4,False,2019879.16,2024-10-30,Salon,22
2943,4,False,4305911.15,2024-03-21,Peralatan olahraga,21
2944,4,False,4301904.28,2024-07-31,Tagihan listrik,13
2945,1,True,1759172.55,2024-01-24,Bonus tahunan,3
2946,2,False,3372676.35,2024-08-29,Asuransi kesehatan,19
2947,3,True,5851670.73,2023-11-08,Pembagian dividen,6
2948,3,False,3665123.33,2025-05-20,Tagihan internet,13
2949,2,True,3946532.91,2024-11-02,Bonus proyek,3
2950,5,False,1183743.73,2025-04-07,Aksesoris,17
2951,5,True,9577782.16,2023-08-31,Gaji bulanan,1
2952,3,False,3314944.76,2024-10-09,Perlengkapan rumah,16
2953,5,False,2541732.55,2025-05-17,Sepatu,17
2954,2,True,8615219.79,2024-12-29,Pendapatan dividen,6
2955,5,False,1424994.01,2025-04-25,Konser musik,11
2956,5,False,3479449.01,2023-10-25,Tiket kereta,10
2957,3,False,4477028.31,2024-10-24,Perbaikan rumah,16
2958,4,False,140827.28,2024-10-28,Pemeriksaan kesehatan,14
2959,3,True,9671712.75,2025-04-26,Proyek freelance,2
2960,4,False,1928527.26,2025-04-22,Tiket pesawat,24
2961,5,False,3595513.32,2023-12-03,Tiket pesawat,24
2962,3,False,2474596.73,2023-09-01,Seminar edukasi,15
2963,5,True,4587342.89,2025-06-21,Gaji bulanan,1
2964,2,True,8947184.15,2024-07-27,Pendapatan sewa,5
2965,4,True,7170511.72,2023-09-01,Pendapatan dividen,6
2966,1,False,1405189.47,2024-01-20,Pemeriksaan kesehatan,14
2967,3,False,1263516.62,2024-08-29,Aksesoris,17
2968,4,False,710367.25,2024-05-20,Seminar edukasi,15
2969,2,False,3420792.69,2025-03-04,Tagihan internet,13
2970,3,False,4332797.75,2025-02-02,Peralatan rumah,16
2971,5,False,2030456.28,2023-10-13,Asuransi kendaraan,19
2972,3,True,7501787.57,2024-01-22,Pembagian dividen,6
2973,3,True,4632862.68,2024-03-06,Bonus kinerja,3
2974,2,True,1919986.51,2023-11-09,Pendapatan dividen,6
2975,5,False,1835363.05,2024-12-06,Amal jariyah,20
2976,5,True,9546193.69,2024-06-20,Uang hadiah,7
2977,1,False,3867286.17,2024-04-16,Hotel,24
2978,2,True,6653149.76,2025-06-14,Sewa apartemen,5
2979,5,False,4632329.92,2024-11-27,Bioskop,11
2980,5,False,1003747.61,2024-06-29,Ojek online,10
2981,5,True,1774091.55,2024-02-24,Gaji kantor,1
2982,4,True,3642849.91,2024-06-22,Dividen perusahaan,6
2983,3,True,7560392.24,2025-04-18,Dividen saham,4
2984,2,False,3641929.92,2023-10-31,Transportasi lokal,24
2985,2,False,4259281.05,2023-08-09,Pulsa telepon,23
2986,5,True,7274133.26,2023-11-12,Bonus kinerja,3
2987,3,False,185609.03,2024-01-21,Konser musik,11
2988,4,True,7264709.84,2024-11-19,Honor freelance,2
2989,5,True,7819883.24,2024-04-27,Bonus tahunan,3
2990,3,True,4619742.46,2024-06-26,Dividen perusahaan,6
2991,5,False,2086254.7,2025-03-12,Kosmetik,22
2992,5,False,2699185.35,2024-05-24,Paket internet,23
2993,2,True,5591875.27,2025-06-08,Pendapatan dividen,6
2994,3,False,3667110.13,2024-07-30,Asuransi kendaraan,19
2995,3,False,897097.8,2024-05-30,Listrik,18
2996,5,False,4063965.25,2024-06-28,Konser musik,11
2997,1,True,8942409.95,2023-12-30,Gaji bulanan,1
2998,3,True,6276981.95,2023-10-06,Penjualan saham,4
2999,2,True,8193808.92,2023-10-02,Pendapatan freelance,2
3000,2,True,5324762.7,2024-02-17,Pendapatan dividen,6
3001,4,False,3413154.74,2024-05-29,Konsultasi dokter,14
3002,3,False,1935269.97,2024-12-07,Kelas fitness,21
3003,2,False,2121130.95,2024-10-17,Perlengkapan rumah,16
3004,3,False,3737031.56,2024-08-02,Tagihan listrik,13
3005,5,False,4597013.11,2024-02-23,Konsultasi dokter,14
3006,1,False,3540753.32,2023-12-07,Obat-obatan,14
3007,2,False,1008903.66,2025-05-14,Tagihan listrik,13
3008,1,False,304332.61,2023-08-01,Langganan Netflix,11
3009,1,False,1319327.95,2024-02-17,Salon,22
3010,5,False,2667240.43,2024-09-09,Makan di restoran,9
3011,5,False,892936.4,2024-07-16,Pulsa telepon,23
3012,4,False,3736664.72,2025-02-18,Sepatu,17
3013,3,False,782227.13,2023-08-26,Kelas fitness,21
3014,3,True,5598353.51,2024-10-30,Honor freelance,2
3015,4,False,3650485.72,2023-09-16,Perbaikan rumah,16
3016,5,False,4802149.4,2024-11-15,Langganan data,23
3017,2,True,2784890.7,2024-03-02,Keuntungan investasi,4
3018,5,False,4783888.11,2024-06-21,Obat-obatan,14
3019,2,True,7668951.18,2023-11-04,Penjualan saham,4
3020,4,False,3205383.98,2025-02-09,Bioskop,11
3021,5,True,3925922.62,2025-07-12,Bonus proyek,3
3022,2,False,1607816.48,2024-04-22,Kursus online,15
3023,4,True,7634034.41,2024-03-04,Jual elektronik,8
3024,2,False,1243205.16,2025-02-27,Listrik,18
3025,3,True,6198480.34,2025-04-09,Sewa rumah,5
3026,1,True,6432466.8,2024-10-15,Jual aset lainnya,8
3027,1,True,4961275.31,2023-09-18,Bonus tahunan,3
3028,3,True,7837710.68,2023-11-16,Jual elektronik,8
3029,2,False,699994.08,2025-01-05,Asuransi jiwa,19
3030,2,True,8310886.9,2023-12-08,Gaji bulanan,1
3031,3,True,5931815.28,2023-08-31,Gaji bulanan,1
3032,1,True,6459219.69,2024-11-11,Jual aset lainnya,8
3033,5,False,1753071.48,2025-07-02,Pulsa telepon,23
3034,3,False,931434.46,2025-01-21,Amal jariyah,20
3035,4,False,1017956.02,2024-05-28,Tiket kereta,10
3036,2,False,4075216.91,2024-06-16,Langganan Netflix,11
3037,1,False,4177568.57,2024-02-24,Donasi ke panti asuhan,20
3038,5,False,123974.5,2025-05-12,Bioskop,11
3039,5,True,6976075.28,2024-05-29,Dividen perusahaan,6
3040,2,False,292876.32,2023-07-29,Buku pelajaran,15
3041,5,False,422412.61,2025-03-22,Transportasi lokal,24
3042,4,True,2306656.45,2025-05-02,Proyek freelance,2
3043,2,False,1044155.64,2025-06-26,Belanja pakaian,12
3044,4,False,276982.28,2025-06-12,Tagihan internet,13
3045,1,True,4624266.61,2024-01-25,Hadiah lomba,7
3046,1,True,5018419.04,2024-07-09,Gaji lembur,1
3047,5,False,997777.14,2024-02-28,Perlengkapan rumah,16
3048,1,True,4883036.97,2024-02-22,Dividen saham,4
3049,5,True,5098089.26,2024-05-27,Bonus kinerja,3
3050,5,True,2585234.48,2024-05-10,Sewa apartemen,5
3051,1,False,3130488.48,2024-07-03,Gym,21
